"No.","Time","Source","Destination","Protocol","Length","Info"
"2332","56.008241","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2333","56.008529","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2334","56.028287","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2335","56.051039","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2336","56.066695","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2337","56.098019","63.251.239.51","192.168.15.130","UDP","86","22426  >  63821 Len=44"
"2338","56.098676","63.251.239.51","192.168.15.130","UDP","88","22426  >  63821 Len=46"
"2339","56.098676","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2340","56.098962","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2341","56.159140","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2342","56.163737","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2343","56.173935","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2344","56.173935","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2345","56.174527","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2346","56.201953","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2347","56.202610","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2348","56.234333","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2349","56.304937","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2350","56.306613","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2351","56.339876","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2352","56.341883","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2353","56.342220","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2354","56.362346","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2355","56.383798","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2356","56.391106","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2357","56.392583","192.168.15.130","34.120.195.249","TCP","54","50172  >  443 [FIN, ACK] Seq=1 Ack=1 Win=512 Len=0"
"2358","56.402235","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2359","56.431843","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2360","56.446871","34.120.195.249","192.168.15.130","TCP","60","443  >  50172 [FIN, ACK] Seq=1 Ack=2 Win=491 Len=0"
"2361","56.446900","192.168.15.130","34.120.195.249","TCP","54","50172  >  443 [ACK] Seq=2 Ack=2 Win=512 Len=0"
"2362","56.479238","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2363","56.495069","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2364","56.505622","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2365","56.506259","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2366","56.506581","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2367","56.526372","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2368","56.537379","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2369","56.561901","2804:1b0:f187:cbe:6451:d15:9cd3:b005","2800:3f0:4004:801::200e","TCP","75","[TCP Keep-Alive] 50160  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"2370","56.567417","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2371","56.598616","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2372","56.615682","2800:3f0:4004:801::200e","2804:1b0:f187:cbe:6451:d15:9cd3:b005","TCP","86","[TCP Keep-Alive ACK] 443  >  50160 [ACK] Seq=1 Ack=2 Win=261 Len=0 SLE=1 SRE=2"
"2373","56.649665","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2374","56.663285","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2375","56.672342","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2376","56.672974","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2377","56.673244","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2378","56.695836","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2379","56.701639","fe80::96ea:eaff:fe96:4dc0","2804:1b0:f187:cbe:6451:d15:9cd3:b005","ICMPv6","86","Neighbor Solicitation for 2804:1b0:f187:cbe:6451:d15:9cd3:b005 from 94:ea:ea:96:4d:c0"
"2380","56.701664","2804:1b0:f187:cbe:6451:d15:9cd3:b005","fe80::96ea:eaff:fe96:4dc0","ICMPv6","86","Neighbor Advertisement 2804:1b0:f187:cbe:6451:d15:9cd3:b005 (sol, ovr) is at 24:4b:fe:0c:7a:58"
"2381","56.703889","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2382","56.725869","192.168.15.130","63.251.239.51","UDP","74","63821  >  22426 Len=32"
"2383","56.736234","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2384","56.783897","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2385","56.805970","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2386","56.828775","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2387","56.830582","fe80::104b:e7f1:7dc7:7f8b","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2388","56.837209","63.251.239.51","192.168.15.130","UDP","75","22426  >  63821 Len=33"
"2389","56.839330","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2390","56.839956","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2391","56.840261","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2392","56.858856","192.168.15.141","224.0.0.251","MDNS","139","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"2393","56.859585","fe80::104b:e7f1:7dc7:7f8b","ff02::fb","MDNS","159","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"2394","56.860296","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2395","56.867973","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2396","56.901327","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2397","56.933574","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2398","56.993227","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2399","56.995932","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2400","57.006914","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2401","57.007563","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2402","57.007849","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2403","57.028924","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2404","57.033677","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2405","57.097772","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2406","57.100087","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2407","57.152824","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2408","57.161613","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2409","57.172535","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2410","57.173179","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2411","57.173451","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2412","57.193675","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2413","57.200214","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2414","57.244873","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2415","57.264556","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2416","57.266748","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2417","57.328237","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2418","57.338597","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2419","57.339939","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2420","57.340218","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2421","57.362254","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2422","57.362900","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2423","57.418889","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2424","57.430602","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2425","57.431236","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2426","57.506258","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2427","57.506915","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2428","57.507228","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2429","57.513118","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2430","57.523145","2804:1b0:f187:cbe:6451:d15:9cd3:b005","2800:3f0:4003:c00::bc","TCP","75","[TCP Keep-Alive] 49857  >  5228 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"2431","57.542471","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2432","57.553509","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2433","57.592735","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2434","57.598535","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2435","57.601190","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2436","57.635115","2800:3f0:4003:c00::bc","2804:1b0:f187:cbe:6451:d15:9cd3:b005","TCP","86","[TCP Keep-Alive ACK] 5228  >  49857 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"2437","57.649482","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2438","57.663331","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2439","57.673561","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2440","57.674212","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2441","57.674559","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2442","57.700080","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2443","57.704534","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2444","57.725868","192.168.15.130","63.251.239.51","UDP","74","63821  >  22426 Len=32"
"2445","57.726925","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2446","57.757330","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2447","57.765598","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2448","57.785095","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2449","57.814512","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2450","57.837773","63.251.239.51","192.168.15.130","UDP","75","22426  >  63821 Len=33"
"2451","57.842002","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2452","57.842640","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2453","57.842962","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2454","57.860526","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2455","57.870263","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2456","57.879279","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2457","57.908606","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2458","57.917216","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2459","57.930296","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2460","57.942805","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2461","57.988487","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2462","57.994226","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2463","58.006020","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2464","58.006658","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2465","58.007007","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2466","58.026602","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2467","58.041402","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2468","58.091112","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2469","58.097595","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2470","58.100159","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2471","58.111178","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2472","58.135093","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2473","58.161482","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2474","58.174786","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2475","58.175434","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2476","58.175713","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2477","58.191321","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2478","58.201895","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2479","58.212768","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2480","58.263968","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2481","58.269099","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2482","58.272478","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2483","58.320666","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2484","58.329006","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2485","58.339555","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2486","58.340188","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2487","58.340454","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2488","58.358536","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2489","58.368839","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2490","58.370857","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2491","58.403605","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2492","58.430809","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2493","58.433155","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2494","58.477582","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2495","58.497666","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2496","58.505749","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2497","58.506868","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2498","58.507134","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2499","58.524536","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2500","58.534946","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2501","58.534993","2804:1b0:f187:cbe:6451:d15:9cd3:b005","2800:3f0:4004:809::200e","TCP","75","[TCP Keep-Alive] 50161  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"2502","58.538008","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2503","58.544298","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2504","58.581099","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2505","58.590086","2800:3f0:4004:809::200e","2804:1b0:f187:cbe:6451:d15:9cd3:b005","TCP","86","[TCP Keep-Alive ACK] 443  >  50161 [ACK] Seq=1 Ack=2 Win=261 Len=0 SLE=1 SRE=2"
"2506","58.598316","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2507","58.605779","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2508","58.622689","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2509","58.654511","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2510","58.661321","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2511","58.672882","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2512","58.673875","63.251.239.51","192.168.15.130","UDP","93","22426  >  63821 Len=51"
"2513","58.674150","192.168.15.130","63.251.239.51","UDP","75","63821  >  22426 Len=33"
"2514","58.691729","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2515","58.701086","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2516","58.725887","192.168.15.130","63.251.239.51","UDP","74","63821  >  22426 Len=32"
"2517","58.765998","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2518","58.793776","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2519","58.797784","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2520","58.810958","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2521","58.812641","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2522","58.827082","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
"2523","58.836827","63.251.239.51","192.168.15.130","UDP","75","22426  >  63821 Len=33"
"2524","58.841181","63.251.239.51","192.168.15.130","UDP","94","22426  >  63821 Len=52"
